CellID,SpotID,CellType
V6095,S2258,Bergmann
V6096,S4064,Pvalb
V6097,S3479,Endothelial
V6098,S848,Granule
V6099,S3982,Granule
V6100,S2461,Granule
V6101,S1692,Oligodendrocyte
V6102,S2802,Granule
V6103,S4453,Bergmann
V6104,S442,Granule
V6105,S4044,Granule
V6106,S3118,Choroid
V6107,S1926,Granule
V6108,S1727,Granule
V6109,S1118,Bergmann
V6110,S301,Granule
V6111,S4430,Granule
V6112,S4572,Granule
V6113,S96,Granule
V6114,S4281,Granule
V6115,S517,Purkinje
V6116,S2028,Pvalb
V6117,S2104,Oligodendrocyte
V6118,S880,Granule
V6119,S1548,Granule
V6120,S2939,Granule
V6121,S2573,Bergmann
V6122,S1551,Granule
V6123,S4563,Bergmann
V6124,S1768,Granule
V6125,S474,Granule
V6126,S1229,Oligodendrocyte
V6127,S1807,Granule
V6128,S567,Granule
V6129,S3113,Granule
V6130,S2062,Pvalb
V6131,S3801,Granule
V6132,S350,Granule
V6133,S2741,Granule
V6134,S3019,Astrocyte
V6135,S3341,Pvalb
V6136,S2448,Purkinje
V6137,S557,Granule
V6138,S117,Bergmann
V6139,S1884,Oligodendrocyte
V6140,S4264,Granule
V6141,S1612,Bergmann
V6142,S4295,Granule
V6143,S67,Granule
V6144,S2248,Purkinje
V6145,S2206,Oligodendrocyte
V6146,S1911,Granule
V6147,S3075,Granule
V6148,S2746,Choroid
V6149,S3868,Purkinje
V6150,S557,Granule
V6151,S2669,Purkinje
V6152,S3635,Granule
V6153,S1429,Astrocyte
V6154,S2954,Bergmann
V6155,S1112,Bergmann
V6156,S3474,Bergmann
V6157,S1309,Granule
V6158,S1825,Fibroblast
V6159,S2605,Pvalb
V6160,S4641,Granule
V6161,S1404,Granule
V6162,S3259,Oligodendrocyte
V6163,S3131,Granule
V6164,S1435,Granule
V6165,S442,Granule
V6166,S3600,Granule
V6167,S512,Granule
V6168,S1545,Granule
V6169,S3645,Granule
V6170,S4372,Bergmann
V6171,S122,Granule
V6172,S3569,Endothelial
V6173,S3053,Granule
V6174,S230,Granule
V6175,S4069,Granule
V6176,S2177,Granule
V6177,S298,Granule
V6178,S1694,Endothelial
V6179,S1638,Oligodendrocyte
V6180,S4685,Granule
V6181,S2552,Bergmann
V6182,S2206,Endothelial
V6183,S225,Granule
V6184,S4484,Granule
V6185,S2071,Bergmann
V6186,S4146,Granule
V6187,S4012,Fibroblast
V6188,S2635,Bergmann
V6189,S994,Granule
V6190,S3828,Bergmann
V6191,S2940,Granule
V6192,S2513,Pvalb
V6193,S2226,Purkinje
V6194,S3627,Choroid
V6195,S2762,Granule
V6196,S4661,Bergmann
V6197,S1317,Purkinje
V6198,S2791,Granule
V6199,S4301,Granule
V6200,S4478,Bergmann
V6201,S695,Purkinje
V6202,S4303,Fibroblast
V6203,S1079,Granule
V6204,S192,Astrocyte
V6205,S4080,Astrocyte
V6206,S4595,Pvalb
V6207,S1266,Granule
V6208,S799,Bergmann
V6209,S1329,Bergmann
V6210,S908,Granule
V6211,S803,Pvalb
V6212,S4641,Endothelial
V6213,S3215,Choroid
V6214,S2946,Bergmann
V6215,S2336,Bergmann
V6216,S3551,Microglia
V6217,S4037,Granule
V6218,S2464,Fibroblast
V6219,S3667,Astrocyte
V6220,S4200,Granule
V6221,S3367,Bergmann
V6222,S45,Bergmann
V6223,S3006,Purkinje
V6224,S1570,Granule
V6225,S2948,Granule
V6226,S223,Granule
V6227,S3419,Granule
V6228,S3015,Granule
V6229,S2402,Microglia
V6230,S2907,Astrocyte
V6231,S2985,Granule
V6232,S3650,Granule
V6233,S3799,Pvalb
V6234,S3775,Granule
V6235,S1983,Granule
V6236,S1803,Bergmann
V6237,S2847,Granule
V6238,S911,Granule
V6239,S2402,Endothelial
V6240,S1490,Granule
V6241,S1158,Granule
V6242,S1615,Oligodendrocyte
V6243,S3277,Granule
V6244,S2475,Oligodendrocyte
V6245,S1923,Granule
V6246,S1131,Purkinje
V6247,S2804,Nnat
V6248,S2480,Granule
V6249,S4163,Purkinje
V6250,S3902,Granule
V6251,S4451,Bergmann
V6252,S1738,Bergmann
V6253,S51,Granule
V6254,S523,Granule
V6255,S1259,Pvalb
V6256,S2804,Oligodendrocyte
V6257,S4669,Granule
V6258,S193,Microglia
V6259,S2249,Purkinje
V6260,S819,Granule
V6261,S1149,Granule
V6262,S4475,Granule
V6263,S2200,Granule
V6264,S3695,Granule
V6265,S2587,Pvalb
V6266,S1175,Astrocyte
V6267,S3320,Purkinje
V6268,S1775,Granule
V6269,S1073,Granule
V6270,S1095,Oligodendrocyte
V6271,S2695,Granule
V6272,S1323,Granule
V6273,S3021,Bergmann
V6274,S512,Granule
V6275,S1625,Oligodendrocyte
V6276,S599,Granule
V6277,S3593,Bergmann
V6278,S1068,Purkinje
V6279,S2400,Granule
V6280,S4420,Pvalb
V6281,S2011,Purkinje
V6282,S3517,Nnat
V6283,S1657,Purkinje
V6284,S700,Granule
V6285,S3559,Granule
V6286,S712,Granule
V6287,S620,Purkinje
V6288,S3054,Bergmann
V6289,S1726,Granule
V6290,S1910,Granule
V6291,S1333,Bergmann
V6292,S3840,Granule
V6293,S748,Granule
V6294,S930,Bergmann
V6295,S2024,Granule
V6296,S209,Purkinje
V6297,S2007,Astrocyte
V6298,S1101,Granule
V6299,S3971,Granule
V6300,S2453,Bergmann
V6301,S1339,Oligodendrocyte
V6302,S1267,Purkinje
V6303,S2566,Fibroblast
V6304,S4653,Granule
V6305,S2805,Granule
V6306,S2888,Granule
V6307,S2618,Microglia
V6308,S4037,Granule
V6309,S3022,Granule
V6310,S3795,Granule
V6311,S893,Endothelial
V6312,S4353,Granule
V6313,S4510,Bergmann
V6314,S2472,Astrocyte
V6315,S508,Granule
V6316,S4727,Granule
V6317,S446,Astrocyte
V6318,S3442,Granule
V6319,S2542,Granule
V6320,S2838,Granule
V6321,S287,Bergmann
V6322,S3109,Granule
V6323,S3376,Granule
V6324,S643,Granule
V6325,S4136,Astrocyte
V6326,S1146,Granule
V6327,S2822,Pvalb
V6328,S2768,Fibroblast
V6329,S1392,Granule
V6330,S2869,Granule
V6331,S368,Purkinje
V6332,S4688,Pvalb
V6333,S3912,Granule
V6334,S3215,Astrocyte
V6335,S2253,Purkinje
V6336,S1307,Granule
V6337,S206,Granule
V6338,S124,Granule
V6339,S3186,Astrocyte
V6340,S413,Bergmann
V6341,S1541,Oligodendrocyte
V6342,S835,Fibroblast
V6343,S2600,Granule
V6344,S4224,Granule
V6345,S1268,Granule
V6346,S1580,Pvalb
V6347,S1254,Bergmann
V6348,S2274,Bergmann
V6349,S4755,Granule
V6350,S1460,Granule
V6351,S751,Bergmann
V6352,S1400,Pvalb
V6353,S1756,Purkinje
V6354,S921,Purkinje
V6355,S1459,Nnat
V6356,S201,Granule
V6357,S589,Granule
V6358,S3012,Granule
V6359,S1259,Bergmann
V6360,S4552,Purkinje
V6361,S2321,Granule
V6362,S2110,Fibroblast
V6363,S3968,Oligodendrocyte
V6364,S4405,Granule
V6365,S3525,Purkinje
V6366,S644,Granule
V6367,S2769,Granule
V6368,S826,Oligodendrocyte
V6369,S4607,Granule
V6370,S4447,Granule
V6371,S2913,Granule
V6372,S1408,Granule
V6373,S3731,Purkinje
V6374,S2619,Purkinje
V6375,S2687,Granule
V6376,S2476,Oligodendrocyte
V6377,S584,Bergmann
V6378,S2136,Fibroblast
V6379,S3924,Granule
V6380,S1220,Granule
V6381,S1947,Granule
V6382,S289,Bergmann
V6383,S51,Granule
V6384,S1508,Bergmann
V6385,S638,Granule
V6386,S2470,Microglia
V6387,S2285,Endothelial
V6388,S2486,Bergmann
V6389,S4646,Granule
V6390,S4446,Granule
V6391,S67,Granule
V6392,S2782,Granule
V6393,S783,Astrocyte
V6394,S3575,Granule
V6395,S1811,Granule
V6396,S1359,Granule
V6397,S1936,Oligodendrocyte
V6398,S3040,Granule
V6399,S645,Fibroblast
V6400,S1554,Granule
V6401,S2563,Granule
V6402,S252,Purkinje
V6403,S4159,Fibroblast
V6404,S4544,Granule
V6405,S2699,Purkinje
V6406,S3498,Granule
V6407,S1500,Granule
V6408,S2675,Bergmann
V6409,S3122,Microglia
V6410,S1153,Granule
V6411,S289,Pvalb
V6412,S3925,Granule
V6413,S2347,Granule
V6414,S1396,Bergmann
V6415,S4285,Oligodendrocyte
V6416,S377,Granule
V6417,S1855,Bergmann
V6418,S3963,Granule
V6419,S4359,Granule
V6420,S3151,Granule
V6421,S2541,Choroid
V6422,S4129,Astrocyte
V6423,S909,Endothelial
V6424,S234,Granule
V6425,S3423,Astrocyte
V6426,S679,Granule
V6427,S4082,Choroid
V6428,S4650,Granule
V6429,S1615,Bergmann
V6430,S4406,Fibroblast
V6431,S1614,Granule
V6432,S4666,Granule
V6433,S2763,Granule
V6434,S1711,Oligodendrocyte
V6435,S115,Granule
V6436,S92,Fibroblast
V6437,S1228,Bergmann
V6438,S1384,Granule
V6439,S2413,Choroid
V6440,S874,Endothelial
V6441,S2802,Microglia
V6442,S65,Granule
V6443,S247,Pvalb
V6444,S4498,Granule
V6445,S1722,Choroid
V6446,S656,Granule
V6447,S2856,Granule
V6448,S3835,Purkinje
V6449,S3204,Choroid
V6450,S3019,Pvalb
V6451,S4710,Endothelial
V6452,S2314,Purkinje
V6453,S4223,Granule
V6454,S3242,Granule
V6455,S1024,Granule
V6456,S4328,Bergmann
V6457,S110,Bergmann
V6458,S199,Fibroblast
V6459,S700,Microglia
V6460,S4387,Granule
V6461,S2283,Purkinje
V6462,S2623,Fibroblast
V6463,S3268,Nnat
V6464,S4749,Bergmann
V6465,S2300,Fibroblast
V6466,S3521,Microglia
V6467,S2988,Nnat
V6468,S2630,Pvalb
V6469,S2988,Granule
V6470,S3249,Bergmann
V6471,S1517,Oligodendrocyte
V6472,S1542,Astrocyte
V6473,S3223,Pvalb
V6474,S1664,Granule
V6475,S3871,Pvalb
V6476,S4412,Granule
V6477,S3699,Choroid
V6478,S259,Granule
V6479,S1198,Granule
V6480,S3740,Granule
V6481,S3208,Fibroblast
V6482,S1241,Granule
V6483,S2039,Oligodendrocyte
V6484,S3457,Fibroblast
V6485,S1424,Granule
V6486,S333,Pvalb
V6487,S4710,Bergmann
V6488,S280,Pvalb
V6489,S104,Granule
V6490,S1540,Granule
V6491,S2009,Pvalb
V6492,S4269,Granule
V6493,S1575,Granule
V6494,S1176,Bergmann
V6495,S3320,Endothelial
V6496,S3748,Bergmann
V6497,S2827,Granule
V6498,S1666,Pvalb
V6499,S2578,Pvalb
V6500,S1718,Granule
V6501,S573,Purkinje
V6502,S2059,Granule
V6503,S2904,Granule
V6504,S385,Pvalb
V6505,S4159,Endothelial
V6506,S4532,Granule
V6507,S261,Granule
V6508,S1418,Granule
V6509,S3005,Granule
V6510,S587,Granule
V6511,S3351,Granule
V6512,S1446,Granule
V6513,S2552,Granule
V6514,S2354,Granule
V6515,S493,Granule
V6516,S498,Granule
V6517,S3003,Bergmann
V6518,S2350,Nnat
V6519,S2810,Granule
V6520,S280,Pvalb
V6521,S2756,Choroid
V6522,S2594,Granule
V6523,S1280,Fibroblast
V6524,S701,Granule
V6525,S1730,Granule
V6526,S768,Granule
V6527,S948,Granule
V6528,S3973,Granule
V6529,S1881,Astrocyte
V6530,S3376,Fibroblast
V6531,S373,Granule
V6532,S4417,Purkinje
V6533,S41,Bergmann
V6534,S2372,Oligodendrocyte
V6535,S731,Purkinje
V6536,S2985,Fibroblast
V6537,S3349,Granule
V6538,S4636,Purkinje
V6539,S46,Granule
V6540,S808,Granule
V6541,S2560,Fibroblast
V6542,S283,Granule
V6543,S4525,Bergmann
V6544,S2229,Bergmann
V6545,S556,Microglia
V6546,S3648,Granule
V6547,S3902,Granule
V6548,S1932,Endothelial
V6549,S3567,Oligodendrocyte
V6550,S762,Microglia
V6551,S3404,Granule
V6552,S2821,Oligodendrocyte
V6553,S144,Purkinje
V6554,S2856,Granule
V6555,S1592,Granule
V6556,S2413,Granule
V6557,S1381,Granule
V6558,S4597,Bergmann
V6559,S1847,Bergmann
V6560,S4170,Bergmann
V6561,S3087,Purkinje
V6562,S2961,Granule
V6563,S4639,Granule
V6564,S3802,Astrocyte
V6565,S3183,Granule
V6566,S50,Granule
V6567,S1331,Purkinje
V6568,S180,Bergmann
V6569,S2289,Endothelial
V6570,S2092,Purkinje
V6571,S3744,Oligodendrocyte
V6572,S4108,Bergmann
V6573,S3586,Bergmann
V6574,S3645,Nnat
V6575,S1138,Granule
V6576,S4013,Granule
V6577,S390,Granule
V6578,S3808,Granule
V6579,S2052,Granule
V6580,S191,Granule
V6581,S3374,Granule
V6582,S1599,Oligodendrocyte
V6583,S1994,Pvalb
V6584,S2082,Purkinje
V6585,S4053,Granule
V6586,S3417,Granule
V6587,S3187,Granule
V6588,S4504,Bergmann
V6589,S1574,Granule
V6590,S2398,Bergmann
V6591,S1841,Purkinje
V6592,S4291,Granule
V6593,S1772,Granule
V6594,S487,Granule
V6595,S860,Granule
V6596,S594,Granule
V6597,S3395,Astrocyte
V6598,S3165,Granule
V6599,S758,Granule
V6600,S76,Granule
V6601,S288,Bergmann
V6602,S1154,Granule
V6603,S3904,Purkinje
V6604,S2483,Bergmann
V6605,S1489,Oligodendrocyte
V6606,S1039,Fibroblast
V6607,S544,Granule
V6608,S3317,Granule
V6609,S3501,Astrocyte
V6610,S3710,Granule
V6611,S3964,Granule
V6612,S286,Bergmann
V6613,S3295,Nnat
V6614,S802,Fibroblast
V6615,S3235,Granule
V6616,S1899,Granule
V6617,S521,Purkinje
V6618,S1931,Granule
V6619,S4058,Pvalb
V6620,S1571,Granule
V6621,S2038,Granule
V6622,S3475,Granule
V6623,S921,Granule
V6624,S4418,Granule
V6625,S2934,Granule
V6626,S3431,Purkinje
V6627,S2308,Granule
V6628,S1775,Oligodendrocyte
V6629,S2688,Pvalb
V6630,S1497,Purkinje
V6631,S2895,Bergmann
V6632,S937,Granule
V6633,S3818,Granule
V6634,S2693,Nnat
V6635,S2386,Granule
V6636,S2723,Bergmann
V6637,S2788,Bergmann
V6638,S4654,Purkinje
V6639,S2226,Bergmann
V6640,S4638,Granule
V6641,S3575,Granule
V6642,S4224,Granule
V6643,S1723,Granule
V6644,S3181,Granule
V6645,S1305,Fibroblast
V6646,S157,Granule
V6647,S3668,Granule
V6648,S4267,Granule
V6649,S3489,Granule
V6650,S1646,Granule
V6651,S1015,Granule
V6652,S4238,Endothelial
V6653,S4106,Purkinje
V6654,S702,Granule
V6655,S1517,Fibroblast
V6656,S1009,Granule
V6657,S180,Nnat
V6658,S1553,Endothelial
V6659,S144,Purkinje
V6660,S157,Endothelial
V6661,S410,Granule
V6662,S3553,Granule
V6663,S1236,Granule
V6664,S2612,Bergmann
V6665,S2519,Granule
V6666,S473,Purkinje
V6667,S3988,Granule
V6668,S742,Fibroblast
V6669,S2233,Astrocyte
V6670,S3136,Astrocyte
V6671,S2454,Granule
V6672,S2559,Endothelial
V6673,S496,Oligodendrocyte
V6674,S139,Endothelial
V6675,S2943,Granule
V6676,S2732,Granule
V6677,S547,Granule
V6678,S1398,Granule
V6679,S4312,Granule
V6680,S3172,Oligodendrocyte
V6681,S4593,Granule
V6682,S71,Pvalb
V6683,S1965,Oligodendrocyte
V6684,S488,Granule
V6685,S2764,Bergmann
V6686,S4426,Purkinje
V6687,S1538,Bergmann
V6688,S1258,Endothelial
V6689,S1063,Purkinje
V6690,S1903,Bergmann
V6691,S2526,Fibroblast
V6692,S3193,Granule
V6693,S2426,Granule
V6694,S2093,Granule
V6695,S317,Granule
V6696,S2555,Bergmann
V6697,S1390,Granule
V6698,S290,Granule
V6699,S1187,Granule
V6700,S2445,Pvalb
V6701,S1349,Granule
V6702,S4482,Granule
V6703,S4479,Bergmann
V6704,S3619,Granule
V6705,S4723,Pvalb
V6706,S2638,Oligodendrocyte
V6707,S2813,Oligodendrocyte
V6708,S395,Granule
V6709,S2538,Oligodendrocyte
V6710,S1055,Granule
V6711,S3450,Purkinje
V6712,S1017,Oligodendrocyte
V6713,S1661,Granule
V6714,S4156,Endothelial
V6715,S4030,Granule
V6716,S1914,Bergmann
V6717,S78,Fibroblast
V6718,S338,Bergmann
V6719,S1690,Astrocyte
V6720,S3961,Purkinje
V6721,S3174,Granule
V6722,S2151,Granule
V6723,S2145,Bergmann
V6724,S3301,Granule
V6725,S2313,Microglia
V6726,S2311,Granule
V6727,S3874,Granule
V6728,S3406,Fibroblast
V6729,S145,Granule
V6730,S844,Granule
V6731,S4142,Bergmann
V6732,S4043,Choroid
V6733,S1376,Oligodendrocyte
V6734,S586,Purkinje
V6735,S898,Pvalb
V6736,S1870,Granule
V6737,S2881,Nnat
V6738,S3535,Granule
V6739,S3395,Bergmann
V6740,S3196,Granule
V6741,S258,Granule
V6742,S4000,Nnat
V6743,S4153,Astrocyte
V6744,S4600,Purkinje
V6745,S2692,Granule
V6746,S3605,Pvalb
V6747,S823,Fibroblast
V6748,S1808,Granule
V6749,S1633,Oligodendrocyte
V6750,S3861,Choroid
V6751,S2315,Granule
V6752,S2515,Bergmann
V6753,S245,Purkinje
V6754,S461,Granule
V6755,S2812,Microglia
V6756,S3908,Granule
V6757,S1128,Purkinje
V6758,S4602,Granule
V6759,S140,Purkinje
V6760,S187,Granule
V6761,S651,Granule
V6762,S190,Granule
V6763,S3550,Fibroblast
V6764,S499,Astrocyte
V6765,S98,Granule
V6766,S2544,Granule
V6767,S2281,Granule
V6768,S1343,Granule
V6769,S3554,Fibroblast
V6770,S3860,Choroid
V6771,S125,Purkinje
V6772,S4647,Bergmann
V6773,S1089,Oligodendrocyte
V6774,S728,Granule
V6775,S4630,Granule
V6776,S2962,Nnat
V6777,S510,Granule
V6778,S286,Bergmann
V6779,S4485,Granule
V6780,S2022,Microglia
V6781,S4085,Granule
V6782,S4258,Astrocyte
V6783,S1104,Granule
V6784,S2177,Granule
V6785,S1926,Granule
V6786,S657,Granule
V6787,S1961,Purkinje
V6788,S2351,Granule
V6789,S735,Purkinje
V6790,S1203,Granule
V6791,S3635,Granule
V6792,S2991,Microglia
V6793,S3226,Granule
V6794,S3389,Endothelial
V6795,S2282,Choroid
V6796,S1632,Endothelial
V6797,S1483,Granule
V6798,S3070,Bergmann
V6799,S130,Granule
V6800,S1894,Granule
V6801,S1811,Nnat
V6802,S3269,Purkinje
V6803,S612,Fibroblast
V6804,S152,Granule
V6805,S168,Granule
V6806,S3478,Granule
V6807,S1649,Granule
V6808,S220,Granule
V6809,S2403,Microglia
V6810,S1492,Granule
V6811,S2263,Granule
V6812,S1139,Granule
V6813,S2667,Pvalb
V6814,S2113,Bergmann
V6815,S4413,Granule
V6816,S558,Oligodendrocyte
V6817,S1568,Granule
V6818,S2864,Granule
V6819,S1321,Bergmann
V6820,S3934,Bergmann
V6821,S2970,Endothelial
V6822,S1238,Endothelial
V6823,S717,Granule
V6824,S3216,Choroid
V6825,S4522,Granule
V6826,S2505,Purkinje
V6827,S2903,Granule
V6828,S3075,Astrocyte
V6829,S4105,Purkinje
V6830,S1039,Granule
V6831,S3318,Granule
V6832,S503,Granule
V6833,S388,Bergmann
V6834,S4176,Pvalb
V6835,S3717,Pvalb
V6836,S1527,Granule
V6837,S4748,Choroid
V6838,S3265,Astrocyte
V6839,S1159,Granule
V6840,S485,Granule
V6841,S4367,Granule
V6842,S3020,Oligodendrocyte
V6843,S1739,Granule
V6844,S596,Astrocyte
V6845,S3774,Bergmann
V6846,S3702,Granule
V6847,S1306,Granule
V6848,S2389,Endothelial
V6849,S3581,Granule
V6850,S3634,Astrocyte
V6851,S587,Granule
V6852,S895,Oligodendrocyte
V6853,S2969,Pvalb
V6854,S3035,Bergmann
V6855,S2741,Granule
V6856,S2775,Granule
V6857,S4485,Granule
V6858,S2725,Granule
V6859,S1195,Bergmann
V6860,S1204,Granule
V6861,S899,Granule
V6862,S1068,Purkinje
V6863,S3265,Bergmann
V6864,S1998,Pvalb
V6865,S188,Granule
V6866,S2949,Granule
V6867,S1399,Bergmann
V6868,S3993,Fibroblast
V6869,S3556,Granule
V6870,S1136,Granule
V6871,S1079,Granule
V6872,S657,Microglia
V6873,S164,Granule
V6874,S1301,Bergmann
V6875,S506,Granule
V6876,S3943,Bergmann
V6877,S363,Astrocyte
V6878,S2480,Granule
V6879,S1858,Granule
V6880,S3042,Granule
V6881,S1507,Pvalb
V6882,S2579,Nnat
V6883,S1177,Pvalb
V6884,S1980,Granule
V6885,S4680,Granule
V6886,S1346,Granule
V6887,S3236,Granule
V6888,S2237,Purkinje
V6889,S455,Granule
V6890,S70,Granule
V6891,S3036,Granule
V6892,S4673,Granule
V6893,S560,Granule
V6894,S4307,Bergmann
V6895,S4705,Granule
V6896,S3928,Purkinje
V6897,S102,Endothelial
V6898,S2257,Bergmann
V6899,S737,Granule
V6900,S3301,Pvalb
V6901,S2089,Granule
V6902,S4302,Granule
V6903,S4200,Granule
V6904,S2866,Granule
V6905,S42,Fibroblast
V6906,S832,Oligodendrocyte
V6907,S1006,Granule
V6908,S4057,Bergmann
V6909,S2842,Granule
V6910,S4146,Purkinje
V6911,S911,Bergmann
V6912,S356,Astrocyte
V6913,S633,Granule
V6914,S3344,Astrocyte
V6915,S2139,Granule
V6916,S75,Bergmann
V6917,S945,Astrocyte
V6918,S4523,Granule
V6919,S1034,Granule
V6920,S1679,Astrocyte
V6921,S176,Purkinje
V6922,S4130,Granule
V6923,S4231,Granule
V6924,S4477,Pvalb
V6925,S3247,Purkinje
V6926,S2342,Granule
V6927,S4177,Purkinje
V6928,S1265,Bergmann
V6929,S2040,Oligodendrocyte
V6930,S1947,Granule
V6931,S2120,Oligodendrocyte
V6932,S410,Microglia
V6933,S4127,Granule
V6934,S4176,Bergmann
V6935,S4348,Bergmann
V6936,S3887,Purkinje
V6937,S765,Choroid
V6938,S4565,Granule
V6939,S1755,Granule
V6940,S4143,Granule
V6941,S4182,Granule
V6942,S1793,Oligodendrocyte
V6943,S2057,Granule
V6944,S3270,Granule
V6945,S2947,Granule
V6946,S1082,Granule
V6947,S1521,Granule
V6948,S3325,Granule
V6949,S2005,Bergmann
V6950,S1908,Granule
V6951,S3042,Granule
V6952,S391,Granule
V6953,S3189,Fibroblast
V6954,S2185,Granule
V6955,S4542,Granule
V6956,S1652,Purkinje
V6957,S2980,Oligodendrocyte
V6958,S3140,Granule
V6959,S2055,Microglia
V6960,S2555,Granule
V6961,S1244,Fibroblast
V6962,S1999,Purkinje
V6963,S1562,Granule
V6964,S697,Granule
V6965,S3757,Choroid
V6966,S3970,Endothelial
V6967,S2975,Granule
V6968,S4573,Granule
V6969,S1316,Purkinje
V6970,S4165,Granule
V6971,S2864,Astrocyte
V6972,S3084,Bergmann
V6973,S3737,Fibroblast
V6974,S356,Granule
V6975,S4189,Granule
V6976,S3585,Oligodendrocyte
V6977,S3345,Oligodendrocyte
V6978,S2631,Granule
V6979,S255,Granule
V6980,S77,Granule
V6981,S3241,Bergmann
V6982,S1651,Granule
V6983,S4387,Granule
V6984,S3249,Bergmann
V6985,S1792,Endothelial
V6986,S651,Granule
V6987,S1105,Astrocyte
V6988,S4182,Pvalb
V6989,S4249,Granule
V6990,S1523,Granule
V6991,S1336,Nnat
V6992,S1789,Oligodendrocyte
V6993,S33,Granule
V6994,S3587,Nnat
V6995,S4563,Bergmann
V6996,S1329,Granule
V6997,S3028,Granule
V6998,S311,Granule
V6999,S4328,Granule
V7000,S2696,Pvalb
V7001,S3700,Choroid
V7002,S671,Granule
V7003,S4302,Granule
V7004,S4584,Granule
V7005,S4065,Microglia
V7006,S3645,Microglia
V7007,S3549,Microglia
V7008,S3406,Choroid
V7009,S2889,Granule
V7010,S1632,Endothelial
V7011,S4370,Purkinje
V7012,S4421,Granule
V7013,S4620,Granule
V7014,S4427,Endothelial
V7015,S263,Granule
V7016,S2428,Granule
V7017,S1004,Granule
V7018,S1973,Granule
V7019,S3810,Purkinje
V7020,S4203,Granule
V7021,S3120,Pvalb
V7022,S29,Oligodendrocyte
V7023,S487,Granule
V7024,S2258,Bergmann
V7025,S3649,Purkinje
V7026,S973,Granule
V7027,S3632,Fibroblast
V7028,S1383,Granule
V7029,S1566,Granule
V7030,S2189,Astrocyte
V7031,S2066,Bergmann
V7032,S919,Granule
V7033,S2285,Granule
V7034,S2162,Granule
V7035,S4754,Granule
V7036,S3262,Pvalb
V7037,S3815,Granule
V7038,S4427,Purkinje
V7039,S1505,Purkinje
V7040,S3320,Bergmann
V7041,S2077,Granule
V7042,S388,Purkinje
V7043,S1178,Bergmann
V7044,S117,Granule
V7045,S3002,Granule
V7046,S285,Bergmann
V7047,S1843,Granule
V7048,S535,Pvalb
V7049,S4418,Choroid
V7050,S4230,Granule
V7051,S946,Bergmann
V7052,S261,Granule
V7053,S2634,Granule
V7054,S2631,Endothelial
V7055,S3322,Granule
V7056,S4621,Granule
V7057,S2461,Granule
V7058,S2644,Granule
V7059,S4481,Granule
V7060,S2070,Bergmann
V7061,S2633,Pvalb
V7062,S4048,Pvalb
V7063,S771,Granule
V7064,S2074,Endothelial
V7065,S2782,Granule
V7066,S4546,Granule
V7067,S2632,Nnat
V7068,S2485,Granule
V7069,S3773,Pvalb
V7070,S4268,Granule
V7071,S3491,Choroid
V7072,S2467,Bergmann
V7073,S4274,Pvalb
V7074,S2415,Granule
V7075,S97,Granule
V7076,S2383,Choroid
V7077,S4217,Endothelial
V7078,S24,Purkinje
V7079,S3501,Oligodendrocyte
V7080,S2880,Bergmann
V7081,S2398,Bergmann
V7082,S2846,Granule
V7083,S4201,Granule
V7084,S1162,Bergmann
V7085,S1809,Granule
V7086,S3671,Purkinje
V7087,S3060,Pvalb
V7088,S1630,Endothelial
V7089,S198,Granule
V7090,S4732,Granule
V7091,S519,Purkinje
V7092,S925,Purkinje
V7093,S1042,Granule
V7094,S1804,Microglia
V7095,S3549,Microglia
V7096,S145,Pvalb
V7097,S1788,Pvalb
V7098,S3356,Purkinje
V7099,S3218,Microglia
V7100,S4600,Bergmann
V7101,S4336,Granule
V7102,S4263,Endothelial
V7103,S78,Bergmann
V7104,S3281,Granule
V7105,S3825,Granule
V7106,S2969,Granule
V7107,S1465,Granule
V7108,S4392,Granule
V7109,S907,Granule
V7110,S1340,Nnat
V7111,S406,Granule
V7112,S2601,Granule
V7113,S4395,Purkinje
V7114,S895,Oligodendrocyte
V7115,S4412,Granule
V7116,S675,Purkinje
V7117,S2049,Oligodendrocyte
V7118,S444,Oligodendrocyte
V7119,S3073,Granule
V7120,S4417,Granule
V7121,S448,Oligodendrocyte
V7122,S1269,Granule
V7123,S4649,Granule
V7124,S118,Astrocyte
V7125,S2510,Granule
V7126,S2299,Oligodendrocyte
V7127,S1767,Granule
V7128,S3077,Granule
V7129,S2507,Granule
V7130,S2886,Granule
V7131,S916,Pvalb
V7132,S3763,Microglia
V7133,S72,Granule
V7134,S3335,Endothelial
V7135,S3196,Astrocyte
V7136,S1704,Fibroblast
V7137,S2869,Fibroblast
V7138,S3734,Granule
V7139,S2843,Granule
V7140,S3465,Granule
V7141,S103,Granule
V7142,S1331,Granule
V7143,S4055,Granule
V7144,S2968,Granule
V7145,S369,Granule
V7146,S2944,Purkinje
V7147,S3391,Fibroblast
V7148,S2203,Granule
V7149,S468,Purkinje
V7150,S4416,Purkinje
V7151,S405,Granule
V7152,S3866,Granule
V7153,S3719,Purkinje
V7154,S2140,Granule
V7155,S1004,Granule
V7156,S47,Granule
V7157,S4232,Astrocyte
V7158,S1262,Pvalb
V7159,S2740,Granule
V7160,S3255,Oligodendrocyte
V7161,S3230,Granule
V7162,S179,Purkinje
V7163,S3729,Purkinje
V7164,S3049,Granule
V7165,S46,Granule
V7166,S2912,Granule
V7167,S2791,Nnat
V7168,S4135,Purkinje
V7169,S1673,Purkinje
