Values,Predict,Lable,CellType,predict_x,predict_y
V12687,S1563,S1563,Bergmann,38,69
V9766,S1564,S1564,Pvalb,38,70
V16788,S1564,S1564,Fibroblast,38,70
V17833,S1564,S1564,Oligodendrocyte,38,70
V20193,S1564,S1564,Bergmann,38,70
V20446,S1564,S835,Oligodendrocyte,38,70
V10562,S1565,S1565,Granule,38,71
V14101,S1565,S1565,Bergmann,38,71
V15383,S1565,S1565,Astrocyte,38,71
V20751,S1565,S1565,Granule,38,71
V4827,S1566,S1566,Fibroblast,38,72
V5581,S1566,S1566,Astrocyte,38,72
V6082,S1566,S1566,Granule,38,72
V7029,S1566,S1566,Granule,38,72
V11904,S1566,S1566,Astrocyte,38,72
V16796,S1566,S1566,Microglia,38,72
V10792,S1567,S1567,Granule,38,73
V13191,S1567,S1567,Granule,38,73
V15668,S1567,S1567,Granule,38,73
V17410,S1567,S1567,Granule,38,73
V18282,S1567,S1567,Granule,38,73
V10301,S1567,S1567,Granule,38,73
V11619,S1567,S1567,Oligodendrocyte,38,73
V5570,S1568,S1568,Granule,38,74
V6817,S1568,S1568,Granule,38,74
V7285,S1568,S1568,Granule,38,74
V9415,S1568,S1568,Granule,38,74
V15458,S1568,S1568,Granule,38,74
V1616,S1569,S1569,Nnat,38,75
V10706,S1569,S1569,Bergmann,38,75
V10709,S1569,S1569,Granule,38,75
V12852,S1569,S1569,Granule,38,75
V15621,S1569,S1569,Granule,38,75
V10274,S1569,S1569,Granule,38,75
V22839,S1569,S1569,Granule,38,75
V6224,S1570,S1570,Granule,38,76
V13109,S1570,S1570,Granule,38,76
V17863,S1570,S1570,Granule,38,76
V21104,S1570,S1570,Granule,38,76
V3359,S1570,S1570,Granule,38,76
V9781,S1570,S1570,Granule,38,76
V5204,S1571,S1571,Granule,38,77
V7561,S1571,S1571,Astrocyte,38,77
V17412,S1571,S1571,Granule,38,77
V20527,S1571,S1571,Granule,38,77
V2828,S1572,S1572,Granule,38,78
V3079,S1572,S1572,Granule,38,78
V15812,S1572,S1572,Granule,38,78
V20339,S1572,S1572,Granule,38,78
V11696,S1572,S1572,Granule,38,78
V9546,S1572,S1572,Granule,38,78
V10012,S1573,S1573,Fibroblast,38,79
V10754,S1573,S1573,Granule,38,79
V22976,S1573,S1573,Granule,38,79
V10931,S1573,S1573,Granule,38,79
V18354,S1573,S1573,Granule,38,79
V12713,S1574,S1574,Granule,38,80
V16139,S1574,S1574,Granule,38,80
V16248,S1574,S1574,Granule,38,80
V17553,S1574,S1574,Purkinje,38,80
V6589,S1574,S1574,Granule,38,80
V2714,S1575,S1575,Granule,38,81
V6493,S1575,S1575,Granule,38,81
V7507,S1575,S1575,Purkinje,38,81
V13688,S1575,S1575,Granule,38,81
V22980,S1575,S1575,Bergmann,38,81
V10309,S1575,S3667,Granule,38,81
V3711,S1576,S1576,Nnat,38,82
V12249,S1576,S1576,Purkinje,38,82
V16865,S1576,S1576,Choroid,38,82
V19289,S1576,S1576,Bergmann,38,82
V631,S1576,S1576,Purkinje,38,82
V19081,S1576,S1576,Purkinje,38,82
V13714,S1576,S2944,Purkinje,38,82
V14069,S1576,S1576,Purkinje,38,82
V11073,S1577,S1577,Bergmann,38,83
V14152,S1577,S1577,Fibroblast,38,83
V23002,S1577,S1577,Bergmann,38,83
V980,S1577,S2256,Bergmann,38,83
V2891,S1578,S1578,Pvalb,38,84
V4574,S1578,S1578,Pvalb,38,84
V14682,S1578,S1578,Pvalb,38,84
V14713,S1578,S1578,Bergmann,38,84
V7772,S1578,S1578,Endothelial,38,84
V3404,S1579,S1579,Purkinje,38,85
V3969,S1579,S1579,Purkinje,38,85
V13203,S1579,S1579,Fibroblast,38,85
V20099,S1579,S1579,Bergmann,38,85
V6346,S1580,S1580,Pvalb,38,87
V12622,S1580,S1580,Purkinje,38,87
V13449,S1581,S1581,Purkinje,38,88
V623,S1582,S1582,Bergmann,38,90
V5916,S1582,S1582,Purkinje,38,90
V20785,S1583,S1583,Purkinje,38,91
V13290,S1583,S3299,Choroid,38,91
V4441,S1583,S3265,Choroid,38,91
V13431,S1584,S1584,Granule,38,94
V21776,S1584,S1584,Astrocyte,38,94
V22067,S1584,S1584,Granule,38,94
V10007,S1584,S1584,Purkinje,38,94
V12265,S1584,S1584,Purkinje,38,94
V15927,S1585,S1585,Pvalb,39,10
V16265,S1585,S1585,Granule,39,10
V17192,S1585,S1585,Pvalb,39,10
V9310,S1585,S1585,Granule,39,10
V10885,S1585,S1585,Granule,39,10
V8074,S1586,S1586,Granule,39,11
V11010,S1586,S1586,Granule,39,11
V17415,S1586,S1586,Granule,39,11
V23177,S1586,S1586,Granule,39,11
V22745,S1586,S1586,Granule,39,11
V5889,S1587,S1587,Granule,39,13
V10008,S1587,S1587,Granule,39,13
V12143,S1587,S1587,Bergmann,39,13
V841,S1588,S1588,Bergmann,39,14
V7758,S1588,S1588,Bergmann,39,14
V1028,S1589,S1589,Purkinje,39,15
V10357,S1589,S1589,Granule,39,15
V9241,S1590,S1590,Granule,39,16
V15155,S1590,S1590,Pvalb,39,16
V17577,S1590,S1590,Fibroblast,39,16
V21870,S1590,S456,Pvalb,39,16
V14821,S1591,S1591,Granule,39,17
V6555,S1592,S1592,Granule,39,18
V21565,S1592,S1592,Granule,39,18
V5328,S1592,S1592,Purkinje,39,18
V11296,S1592,S1592,Bergmann,39,18
V5717,S1592,S1592,Astrocyte,39,18
V7412,S1593,S1593,Granule,39,19
V20141,S1593,S1593,Nnat,39,19
V20477,S1593,S1593,Granule,39,19
V8308,S1594,S1594,Microglia,39,20
V16118,S1594,S1594,Microglia,39,20
V17383,S1594,S1594,Fibroblast,39,20
V15595,S1594,S2673,Microglia,39,20
V1351,S1595,S1595,Fibroblast,39,21
V18332,S1595,S1595,Microglia,39,21
V20990,S1595,S1595,Bergmann,39,21
V18594,S1595,S2263,Microglia,39,21
V7752,S1596,S1596,Granule,39,22
V16097,S1596,S1596,Granule,39,22
V16177,S1597,S1597,Oligodendrocyte,39,23
V8014,S1597,S1597,Granule,39,23
V8472,S1598,S1598,Granule,39,24
V11797,S1598,S1598,Microglia,39,24
V22139,S1598,S1598,Oligodendrocyte,39,24
V6582,S1599,S1599,Oligodendrocyte,39,25
V18818,S1599,S1599,Oligodendrocyte,39,25
V378,S1600,S1600,Oligodendrocyte,39,27
V14696,S1600,S1600,Astrocyte,39,27
V15281,S1600,S1600,Oligodendrocyte,39,27
V15678,S1600,S1600,Granule,39,27
V22711,S1600,S1600,Choroid,39,27
V17167,S1600,S1600,Microglia,39,27
V13553,S1601,S1601,Granule,39,28
V17508,S1601,S1601,Granule,39,28
V20350,S1601,S1601,Granule,39,28
V16524,S1601,S1494,Granule,39,28
V5713,S1602,S1602,Oligodendrocyte,39,29
V10392,S1602,S1602,Microglia,39,29
V13282,S1602,S1602,Oligodendrocyte,39,29
V15502,S1602,S1602,Fibroblast,39,29
V15059,S1603,S1603,Granule,39,30
V16697,S1603,S1603,Endothelial,39,30
V21305,S1603,S1603,Granule,39,30
V1906,S1603,S1603,Oligodendrocyte,39,30
V19956,S1603,S1603,Oligodendrocyte,39,30
V12260,S1603,S1603,Bergmann,39,30
V8819,S1604,S1604,Granule,39,31
V10506,S1604,S1604,Endothelial,39,31
V10828,S1604,S1604,Granule,39,31
V22551,S1605,S1605,Fibroblast,39,32
V16887,S1606,S1606,Oligodendrocyte,39,33
V19254,S1606,S1606,Astrocyte,39,33
V20637,S1606,S1606,Astrocyte,39,33
V22593,S1606,S1606,Microglia,39,33
V17057,S1606,S1606,Oligodendrocyte,39,33
V5416,S1606,S1606,Microglia,39,33
V16218,S1607,S1607,Astrocyte,39,34
V18252,S1607,S1607,Microglia,39,34
V21921,S1607,S1607,Choroid,39,34
V5920,S1608,S1608,Pvalb,39,35
V17285,S1608,S1608,Oligodendrocyte,39,35
V17375,S1609,S1609,Oligodendrocyte,39,36
V18489,S1609,S1609,Oligodendrocyte,39,36
V22850,S1609,S1609,Purkinje,39,36
V19810,S1609,S1609,Astrocyte,39,36
V11462,S1609,S1609,Oligodendrocyte,39,36
V8202,S1610,S1610,Choroid,39,37
V13528,S1610,S1610,Oligodendrocyte,39,37
V14490,S1610,S1610,Bergmann,39,37
V7737,S1611,S1611,Astrocyte,39,38
V11381,S1611,S1611,Choroid,39,38
V12296,S1611,S1611,Nnat,39,38
V18670,S1611,S1611,Oligodendrocyte,39,38
V20072,S1611,S1611,Oligodendrocyte,39,38
V17731,S1611,S1559,Oligodendrocyte,39,38
V5113,S1612,S1612,Microglia,39,39
V10568,S1612,S1612,Oligodendrocyte,39,39
V17869,S1612,S1612,Oligodendrocyte,39,39
V13979,S1612,S1612,Nnat,39,39
V20889,S1612,S1612,Oligodendrocyte,39,39
V2532,S1613,S1613,Oligodendrocyte,39,40
V7307,S1613,S1613,Oligodendrocyte,39,40
V8832,S1613,S1613,Oligodendrocyte,39,40
V13513,S1613,S1613,Fibroblast,39,40
V19520,S1613,S1613,Fibroblast,39,40
V21248,S1613,S1613,Fibroblast,39,40
V6431,S1614,S1614,Granule,39,41
V16892,S1614,S1614,Granule,39,41
V16952,S1614,S1614,Bergmann,39,41
V22287,S1614,S1614,Nnat,39,41
V6242,S1615,S1615,Oligodendrocyte,39,42
V6429,S1615,S1615,Bergmann,39,42
V15816,S1615,S1615,Bergmann,39,42
V21491,S1615,S1615,Oligodendrocyte,39,42
V12755,S1615,S1615,Choroid,39,42
V14555,S1615,S1478,Bergmann,39,42
V3645,S1615,S866,Bergmann,39,42
V7318,S1616,S1616,Pvalb,39,43
V11266,S1616,S1616,Oligodendrocyte,39,43
V22507,S1616,S1616,Oligodendrocyte,39,43
V23359,S1616,S1616,Oligodendrocyte,39,43
V1952,S1617,S1617,Astrocyte,39,44
V16401,S1617,S1617,Oligodendrocyte,39,44
V20930,S1617,S1617,Oligodendrocyte,39,44
V8875,S1618,S1618,Astrocyte,39,45
V11487,S1618,S1618,Bergmann,39,45
V21503,S1618,S1618,Astrocyte,39,45
V17245,S1619,S1619,Microglia,39,46
V18839,S1619,S1619,Bergmann,39,46
V21421,S1619,S1619,Astrocyte,39,46
V14436,S1619,S1619,Choroid,39,46
V1534,S1620,S1620,Microglia,39,47
V3266,S1620,S1620,Endothelial,39,47
V18374,S1620,S1620,Granule,39,47
V19779,S1620,S1620,Endothelial,39,47
V22155,S1620,S1620,Oligodendrocyte,39,47
V14263,S1620,S1620,Granule,39,47
V15800,S1621,S1621,Microglia,39,48
V13597,S1621,S1621,Oligodendrocyte,39,48
V876,S1621,S1621,Microglia,39,48
V3423,S1622,S1622,Oligodendrocyte,39,49
V12326,S1622,S1622,Oligodendrocyte,39,49
V12468,S1622,S1622,Astrocyte,39,49
V3369,S1622,S1622,Fibroblast,39,49
V20988,S1622,S1622,Oligodendrocyte,39,49
V17784,S1622,S1622,Oligodendrocyte,39,49
V1630,S1623,S1623,Oligodendrocyte,39,50
V1993,S1623,S1623,Choroid,39,50
V20794,S1623,S1623,Fibroblast,39,50
V22468,S1623,S1623,Oligodendrocyte,39,50
V5592,S1623,S1623,Oligodendrocyte,39,50
V10788,S1623,S1623,Oligodendrocyte,39,50
V4021,S1624,S1624,Oligodendrocyte,39,51
V7203,S1624,S1624,Oligodendrocyte,39,51
V20797,S1624,S1624,Granule,39,51
V3038,S1625,S1625,Oligodendrocyte,39,52
V10077,S1625,S1625,Choroid,39,52
V18531,S1625,S1625,Oligodendrocyte,39,52
V20753,S1625,S1625,Granule,39,52
V4438,S1625,S1625,Granule,39,52
V6275,S1625,S1625,Oligodendrocyte,39,52
V7221,S1626,S1626,Microglia,39,53
V8327,S1626,S1626,Astrocyte,39,53
V17661,S1626,S1626,Granule,39,53
V19644,S1626,S1626,Endothelial,39,53
V20084,S1626,S1626,Fibroblast,39,53
V4620,S1626,S1626,Oligodendrocyte,39,53
V12791,S1626,S1626,Bergmann,39,53
V15651,S1626,S1626,Oligodendrocyte,39,53
V1746,S1627,S1627,Endothelial,39,54
V9889,S1627,S1627,Astrocyte,39,54
V17523,S1627,S1627,Granule,39,54
V2922,S1627,S1627,Astrocyte,39,54
V21093,S1627,S1627,Bergmann,39,54
V2743,S1628,S1628,Microglia,39,55
V14146,S1628,S1628,Microglia,39,55
V15597,S1628,S1628,Oligodendrocyte,39,55
V17193,S1628,S1628,Choroid,39,55
V1536,S1628,S1628,Astrocyte,39,55
V21171,S1628,S2995,Microglia,39,55
V3609,S1629,S1629,Granule,39,56
V14326,S1629,S1629,Oligodendrocyte,39,56
V15565,S1629,S1629,Granule,39,56
V20736,S1629,S1629,Granule,39,56
V21164,S1629,S1629,Granule,39,56
V7088,S1630,S1630,Endothelial,39,57
V10381,S1630,S1630,Granule,39,57
V17915,S1630,S1630,Oligodendrocyte,39,57
V21227,S1630,S1630,Granule,39,57
V23295,S1630,S1630,Nnat,39,57
V8820,S1630,S1630,Oligodendrocyte,39,57
V3461,S1631,S1631,Granule,39,58
V8423,S1631,S1631,Granule,39,58
V15424,S1631,S1631,Granule,39,58
V18637,S1631,S1631,Granule,39,58
V2297,S1632,S1632,Granule,39,59
V7010,S1632,S1632,Endothelial,39,59
V9433,S1632,S1632,Granule,39,59
V18912,S1632,S1632,Granule,39,59
V22611,S1632,S1632,Granule,39,59
V6796,S1632,S1632,Endothelial,39,59
V14504,S1632,S1632,Fibroblast,39,59
V5381,S1633,S1633,Oligodendrocyte,39,60
V6749,S1633,S1633,Oligodendrocyte,39,60
V11934,S1633,S1633,Microglia,39,60
V7643,S1633,S1633,Microglia,39,60
V9521,S1633,S3549,Microglia,39,60
V10673,S1634,S1634,Endothelial,39,61
V14282,S1634,S1634,Oligodendrocyte,39,61
V19893,S1634,S1634,Endothelial,39,61
V21269,S1634,S1634,Granule,39,61
V19686,S1634,S1634,Astrocyte,39,61
V18886,S1634,S1634,Microglia,39,61
V9691,S1634,S1634,Astrocyte,39,61
V1409,S1635,S1635,Bergmann,39,62
V8663,S1635,S1635,Oligodendrocyte,39,62
V18003,S1635,S1635,Bergmann,39,62
V12501,S1635,S1635,Oligodendrocyte,39,62
V1101,S1636,S1636,Granule,39,63
V4796,S1636,S1636,Granule,39,63
V7396,S1636,S1636,Oligodendrocyte,39,63
V12648,S1636,S1636,Granule,39,63
V11452,S1636,S1636,Oligodendrocyte,39,63
V15505,S1637,S1637,Bergmann,39,64
V22833,S1637,S1637,Oligodendrocyte,39,64
V23371,S1637,S1637,Microglia,39,64
V4516,S1637,S1637,Oligodendrocyte,39,64
V1545,S1637,S2966,Oligodendrocyte,39,64
V6179,S1638,S1638,Oligodendrocyte,39,65
V19579,S1638,S1638,Microglia,39,65
V5741,S1638,S1638,Granule,39,65
V7768,S1639,S1639,Oligodendrocyte,39,66
V11258,S1639,S1639,Oligodendrocyte,39,66
V15333,S1639,S1639,Granule,39,66
V15956,S1639,S1639,Granule,39,66
V20002,S1639,S1639,Bergmann,39,66
V1592,S1639,S1639,Microglia,39,66
V11260,S1640,S1640,Oligodendrocyte,39,67
V11418,S1640,S1640,Granule,39,67
V16113,S1640,S1640,Purkinje,39,67
V8305,S1641,S1641,Granule,39,68
V13700,S1641,S1641,Endothelial,39,68
V17759,S1641,S1641,Granule,39,68
V21123,S1641,S1641,Pvalb,39,68
V12305,S1641,S1641,Granule,39,68
V9845,S1641,S1641,Granule,39,68
V7590,S1641,S1641,Granule,39,68
V5021,S1642,S1642,Purkinje,39,69
V5813,S1642,S1642,Oligodendrocyte,39,69
V8600,S1642,S1642,Fibroblast,39,69
V10735,S1642,S1642,Granule,39,69
V12913,S1642,S1642,Granule,39,69
V13422,S1642,S1642,Bergmann,39,69
V3135,S1642,S1642,Bergmann,39,69
V3011,S1643,S1643,Granule,39,70
V13370,S1643,S1643,Astrocyte,39,70
V10266,S1643,S1643,Oligodendrocyte,39,70
V10295,S1643,S1643,Granule,39,70
V18684,S1643,S1643,Astrocyte,39,70
V14130,S1644,S1644,Granule,39,71
V19610,S1644,S1644,Granule,39,71
V2879,S1644,S1644,Granule,39,71
V21556,S1644,S1644,Granule,39,71
V578,S1645,S1645,Oligodendrocyte,39,72
V5498,S1645,S1645,Granule,39,72
V7915,S1645,S1645,Granule,39,72
V11365,S1645,S1645,Granule,39,72
V18373,S1645,S1645,Granule,39,72
V796,S1646,S1646,Granule,39,73
V1840,S1646,S1646,Granule,39,73
V5902,S1646,S1646,Nnat,39,73
V6650,S1646,S1646,Granule,39,73
V17608,S1646,S1646,Granule,39,73
V91,S1646,S1646,Granule,39,73
V1882,S1647,S1647,Granule,39,74
V2278,S1647,S1647,Granule,39,74
V9492,S1647,S1647,Granule,39,74
V15299,S1647,S1647,Granule,39,74
V19174,S1647,S1647,Granule,39,74
V7939,S1648,S1648,Granule,39,75
V8529,S1648,S1648,Granule,39,75
V13569,S1648,S1648,Granule,39,75
V21713,S1648,S1648,Granule,39,75
V5051,S1648,S1648,Granule,39,75
V1791,S1649,S1649,Granule,39,76
V6807,S1649,S1649,Granule,39,76
V10572,S1649,S1649,Granule,39,76
V3303,S1649,S1649,Granule,39,76
V22305,S1649,S1649,Endothelial,39,76
V2282,S1650,S1650,Granule,39,77
V7341,S1650,S1650,Granule,39,77
V17330,S1650,S1650,Granule,39,77
V22416,S1650,S1650,Granule,39,77
V22807,S1650,S1650,Granule,39,77
V8724,S1650,S698,Granule,39,77
V6982,S1651,S1651,Granule,39,78
V8152,S1651,S1651,Granule,39,78
V19917,S1651,S1651,Granule,39,78
V23171,S1651,S1651,Granule,39,78
V13667,S1651,S1651,Astrocyte,39,78
V21275,S1651,S1651,Nnat,39,78
V299,S1652,S1652,Granule,39,79
V478,S1652,S1652,Granule,39,79
V6956,S1652,S1652,Purkinje,39,79
V11690,S1652,S1652,Purkinje,39,79
V20212,S1652,S1652,Purkinje,39,79
V10339,S1652,S4144,Granule,39,79
V2599,S1653,S1653,Purkinje,39,80
V4139,S1653,S1653,Pvalb,39,80
V4339,S1653,S1653,Purkinje,39,80
V5685,S1653,S1653,Purkinje,39,80
V12197,S1653,S1653,Purkinje,39,80
V20880,S1653,S1653,Purkinje,39,80
V16215,S1654,S1654,Purkinje,39,81
V22451,S1654,S1654,Granule,39,81
V1096,S1654,S1126,Purkinje,39,81
V3208,S1655,S1655,Granule,39,82
V7712,S1655,S1655,Granule,39,82
V11579,S1655,S1655,Granule,39,82
V1032,S1656,S1656,Purkinje,39,83
V21347,S1656,S1656,Purkinje,39,83
V14632,S1657,S1657,Granule,39,84
V16266,S1657,S1657,Granule,39,84
V6283,S1657,S1657,Purkinje,39,84
V2991,S1658,S1658,Pvalb,39,85
V12740,S1658,S1658,Bergmann,39,85
V14613,S1658,S1658,Pvalb,39,85
V7548,S1659,S1659,Granule,39,86
V8375,S1659,S1659,Endothelial,39,86
V15912,S1659,S1659,Purkinje,39,86
V18936,S1659,S1659,Granule,39,86
V13722,S1659,S1659,Granule,39,86
V4432,S1660,S1660,Purkinje,39,87
V9450,S1660,S1660,Granule,39,87
V17807,S1660,S1660,Bergmann,39,87
V21301,S1660,S1660,Oligodendrocyte,39,87
V20392,S1660,S1660,Microglia,39,87
V10163,S1661,S1661,Granule,39,88
V16275,S1661,S1661,Bergmann,39,88
V16747,S1661,S1661,Pvalb,39,88
V16882,S1661,S1661,Purkinje,39,88
V17519,S1661,S1661,Endothelial,39,88
V6713,S1661,S1661,Granule,39,88
V12046,S1662,S1662,Granule,39,89
V991,S1663,S1663,Granule,39,90
V14929,S1663,S1663,Granule,39,90
V15882,S1663,S1663,Granule,39,90
V17647,S1663,S1663,Bergmann,39,90
V6474,S1664,S1664,Granule,39,91
V17419,S1664,S1664,Granule,39,91
V10980,S1665,S1665,Astrocyte,39,93
V16145,S1665,S1665,Bergmann,39,93
V20451,S1665,S1665,Purkinje,39,93
V14592,S1665,S26,Purkinje,39,93
V6498,S1666,S1666,Pvalb,39,94
V7575,S1666,S1666,Purkinje,39,94
V16913,S1666,S1666,Bergmann,39,94
V21717,S1666,S1666,Granule,39,94
V17361,S1666,S1666,Pvalb,39,94
V17474,S1666,S2362,Granule,39,94
V20385,S1666,S392,Granule,39,94
V2854,S1667,S1667,Fibroblast,39,95
V12849,S1667,S2028,Fibroblast,39,95
V18292,S1668,S1668,Granule,40,10
V18928,S1668,S1668,Granule,40,10
V21085,S1668,S1668,Astrocyte,40,10
V11460,S1669,S1669,Granule,40,11
V11684,S1669,S1669,Granule,40,11
V14319,S1669,S1669,Granule,40,11
V20532,S1669,S1669,Granule,40,11
V5594,S1669,S2054,Granule,40,11
V7369,S1670,S1670,Endothelial,40,12
V8038,S1670,S1670,Granule,40,12
V6010,S1671,S1671,Granule,40,13
V12714,S1671,S1671,Granule,40,13
V19283,S1671,S1671,Granule,40,13
V6011,S1672,S1672,Fibroblast,40,14
V7847,S1672,S1672,Bergmann,40,14
V18711,S1672,S1672,Granule,40,14
V18733,S1672,S1672,Bergmann,40,14
V20540,S1672,S1672,Purkinje,40,14
V19066,S1672,S652,Granule,40,14
V679,S1673,S1673,Bergmann,40,15
V3021,S1673,S1673,Granule,40,15
V13651,S1673,S1673,Astrocyte,40,15
V22660,S1673,S1673,Bergmann,40,15
V22688,S1673,S1673,Granule,40,15
V12782,S1673,S1673,Purkinje,40,15
V23264,S1673,S2152,Purkinje,40,15
V3516,S1674,S1674,Bergmann,40,17
V9278,S1674,S1674,Nnat,40,17
V16876,S1674,S1674,Granule,40,17
V16222,S1674,S4706,Nnat,40,17
V7490,S1675,S1675,Bergmann,40,18
V8957,S1675,S1675,Granule,40,18
V13856,S1675,S1675,Bergmann,40,18
V722,S1676,S1676,Granule,40,19
V5607,S1676,S1676,Granule,40,19
V13319,S1676,S1676,Pvalb,40,19
V20531,S1676,S1676,Granule,40,19
V15907,S1676,S1676,Bergmann,40,19
V11087,S1676,S4572,Granule,40,19
V80,S1677,S1677,Oligodendrocyte,40,20
V7869,S1677,S1677,Granule,40,20
V8034,S1677,S1677,Granule,40,20
V14066,S1677,S1677,Astrocyte,40,20
V4703,S1677,S1677,Granule,40,20
V9162,S1678,S1678,Oligodendrocyte,40,21
V11761,S1678,S1678,Oligodendrocyte,40,21
V13106,S1678,S1678,Oligodendrocyte,40,21
V11582,S1678,S776,Oligodendrocyte,40,21
V14564,S1679,S1679,Oligodendrocyte,40,22
V23043,S1679,S1679,Oligodendrocyte,40,22
V13563,S1679,S1679,Bergmann,40,22
V6920,S1679,S1679,Astrocyte,40,22
V3224,S1679,S1679,Granule,40,22
V7996,S1680,S1680,Oligodendrocyte,40,23
V12977,S1680,S1680,Granule,40,23
V19358,S1680,S1680,Granule,40,23
V9067,S1681,S1681,Granule,40,24
V15650,S1681,S1681,Oligodendrocyte,40,24
V16083,S1681,S1681,Endothelial,40,24
V22110,S1681,S2637,Granule,40,24
V7766,S1682,S1682,Oligodendrocyte,40,25
V21947,S1682,S1682,Oligodendrocyte,40,25
V4809,S1683,S1683,Granule,40,26
V5781,S1683,S1683,Granule,40,26
V15695,S1684,S1684,Granule,40,27
V16316,S1684,S1684,Granule,40,27
V16879,S1684,S1684,Bergmann,40,27
V14344,S1684,S1684,Granule,40,27
V4370,S1685,S1685,Granule,40,28
V8150,S1685,S1685,Oligodendrocyte,40,28
V11560,S1685,S1411,Oligodendrocyte,40,28
V2564,S1686,S1686,Oligodendrocyte,40,29
V4917,S1686,S1686,Granule,40,29
V9904,S1686,S1686,Fibroblast,40,29
V16271,S1686,S1686,Purkinje,40,29
V6016,S1687,S1687,Endothelial,40,30
V8716,S1687,S1687,Granule,40,30
V11269,S1687,S1687,Granule,40,30
V20869,S1687,S1687,Choroid,40,30
V314,S1687,S1687,Oligodendrocyte,40,30
V13016,S1688,S1688,Fibroblast,40,31
V13391,S1688,S1688,Nnat,40,31
V17808,S1688,S1688,Granule,40,31
V22010,S1688,S1688,Granule,40,31
V15003,S1688,S1688,Granule,40,31
V4592,S1688,S1688,Granule,40,31
V5126,S1689,S1689,Granule,40,32
V9606,S1689,S1689,Granule,40,32
V16229,S1689,S1689,Bergmann,40,32
V17353,S1689,S1689,Granule,40,32
V11466,S1689,S1689,Endothelial,40,32
V5778,S1690,S1690,Endothelial,40,33
V6719,S1690,S1690,Astrocyte,40,33
V11217,S1690,S1690,Oligodendrocyte,40,33
V22707,S1690,S1690,Fibroblast,40,33
V5538,S1690,S1690,Oligodendrocyte,40,33
V15784,S1690,S1690,Bergmann,40,33
V21466,S1690,S1690,Oligodendrocyte,40,33
V706,S1690,S1690,Fibroblast,40,33
V10201,S1691,S1691,Oligodendrocyte,40,34
V12863,S1691,S1691,Oligodendrocyte,40,34
V8646,S1692,S1692,Oligodendrocyte,40,35
V12982,S1692,S1692,Granule,40,35
V6101,S1692,S1692,Oligodendrocyte,40,35
V13419,S1693,S1693,Nnat,40,37
V17230,S1693,S1693,Microglia,40,37
V19626,S1693,S1693,Oligodendrocyte,40,37
V3304,S1693,S1693,Granule,40,37
V16910,S1693,S1693,Oligodendrocyte,40,37
V11596,S1694,S1694,Pvalb,40,38
V21100,S1694,S1694,Bergmann,40,38
V2595,S1694,S1694,Oligodendrocyte,40,38
V6178,S1694,S1694,Endothelial,40,38
V13666,S1695,S1695,Granule,40,39
V19359,S1695,S1695,Granule,40,39
V12091,S1696,S1696,Microglia,40,40
V4226,S1697,S1697,Oligodendrocyte,40,41
V13916,S1697,S1697,Astrocyte,40,41
V580,S1698,S1698,Microglia,40,42
V17282,S1698,S1698,Oligodendrocyte,40,42
V9864,S1699,S1699,Granule,40,43
V15857,S1699,S1699,Oligodendrocyte,40,43
V21762,S1699,S1699,Choroid,40,43
V611,S1699,S1699,Oligodendrocyte,40,43
V11005,S1700,S1700,Oligodendrocyte,40,44
V5239,S1701,S1701,Astrocyte,40,45
V11189,S1701,S1701,Oligodendrocyte,40,45
V9643,S1701,S1701,Oligodendrocyte,40,45
V8162,S1701,S1701,Microglia,40,45
V14540,S1702,S1702,Oligodendrocyte,40,46
V3959,S1703,S1703,Endothelial,40,47
V4864,S1703,S1703,Granule,40,47
V5728,S1703,S1703,Oligodendrocyte,40,47
V16122,S1703,S1703,Purkinje,40,47
V10146,S1703,S1703,Bergmann,40,47
V7136,S1704,S1704,Fibroblast,40,48
V7689,S1704,S1704,Astrocyte,40,48
V9349,S1705,S1705,Oligodendrocyte,40,49
V12633,S1705,S1705,Granule,40,49
V15471,S1705,S1705,Granule,40,49
V18002,S1705,S1705,Oligodendrocyte,40,49
V1731,S1706,S1706,Granule,40,50
V15724,S1706,S1706,Astrocyte,40,50
V19296,S1706,S1706,Bergmann,40,50
V21162,S1706,S1706,Pvalb,40,50
V9212,S1707,S1707,Purkinje,40,51
V11829,S1707,S1707,Granule,40,51
V16662,S1707,S1707,Oligodendrocyte,40,51
V21679,S1707,S1707,Purkinje,40,51
V3772,S1707,S1707,Granule,40,51
V7388,S1708,S1708,Bergmann,40,52
V14977,S1708,S1708,Microglia,40,52
V18284,S1708,S1708,Oligodendrocyte,40,52
V8691,S1709,S1709,Astrocyte,40,53
V10373,S1709,S1709,Astrocyte,40,53
V20601,S1709,S1709,Oligodendrocyte,40,53
V22554,S1709,S4158,Astrocyte,40,53
V1728,S1710,S1710,Oligodendrocyte,40,54
V18434,S1710,S1710,Bergmann,40,54
V23004,S1710,S1710,Oligodendrocyte,40,54
V11573,S1710,S1710,Granule,40,54
V6434,S1711,S1711,Oligodendrocyte,40,55
V9056,S1711,S1711,Oligodendrocyte,40,55
V13535,S1711,S1711,Granule,40,55
V19828,S1711,S1711,Oligodendrocyte,40,55
V11856,S1712,S1712,Oligodendrocyte,40,56
V12789,S1712,S1712,Granule,40,56
V22072,S1712,S1712,Bergmann,40,56
V22900,S1712,S1712,Bergmann,40,56
V4257,S1713,S1713,Endothelial,40,57
V15341,S1713,S1713,Microglia,40,57
